P_ID,STIMULI,POOL,DEPTH,LOC,ORDER,FIRST,FIRST_IT,ITEM,SAME
p058,4,prolific,3,R,m,B,I19,I16,1
p059,3,prolific,3,R,m,B,I19,I16,1
p063,2,prolific,2,R,m,B,I19,I16,0
p064,4,prolific,2,R,m,X,I19,I16,1
p067,4,prolific,3,R,m,B,I19,I16,1
p076,1,prolific,2,R,m,X,I19,I16,0
p078,1,prolific,3,R,m,B,I19,I16,1
p082,2,prolific,2,R,m,X,I19,I16,1
p083,3,prolific,3,R,m,X,I19,I16,1
p084,2,prolific,2,R,m,A,I19,I16,1
p088,2,prolific,3,R,m,B,I19,I16,1
p091,4,prolific,2,R,m,X,I19,I16,1
p098,3,prolific,2,R,m,B,I19,I16,1
p099,1,prolific,3,R,m,X,I19,I16,0
p100,1,prolific,2,R,m,A,I19,I16,1
p104,3,prolific,3,R,m,B,I19,I16,1
p109,1,prolific,2,R,m,X,I19,I16,0
p111,4,prolific,2,R,m,B,I19,I16,1
p115,3,prolific,3,R,m,B,I19,I16,1
p117,2,prolific,2,R,m,B,I19,I16,1
p120,4,prolific,3,R,m,B,I19,I16,1
p124,3,prolific,3,R,m,A,I19,I16,1
p130,3,prolific,3,R,m,B,I19,I16,1
p131,1,prolific,2,R,m,X,I19,I16,1
p134,2,prolific,3,R,m,B,I19,I16,1
p137,2,prolific,2,R,m,B,I19,I16,1
p140,1,prolific,2,R,m,X,I19,I16,0
p146,3,prolific,2,R,m,X,I19,I16,1
p151,4,prolific,2,R,m,B,I19,I16,1
p153,1,prolific,3,R,m,B,I19,I16,1
p155,1,prolific,3,R,m,B,I19,I16,0
p157,1,prolific,2,R,m,X,I19,I16,1
r004,4,rep,2,R,m,X,I19,I16,0
r009,4,rep,2,R,m,B,I19,I16,0
r012,3,rep,3,R,m,B,I19,I16,1
r016,1,rep,3,R,m,X,I19,I16,1
r018,4,rep,2,R,m,B,I19,I16,1
r020,1,rep,3,R,m,B,I19,I16,1
r021,4,rep,2,R,m,B,I19,I16,1
r026,1,rep,3,R,m,X,I19,I16,0
r027,4,rep,2,R,m,B,I19,I16,1
r029,3,rep,3,R,m,B,I19,I16,1
r031,4,rep,2,R,m,B,I19,I16,1
r036,1,rep,3,R,m,X,I19,I16,0
r044,1,rep,3,R,m,X,I19,I16,0
r045,1,rep,3,R,m,X,I19,I16,0
r047,4,rep,2,R,m,B,I19,I16,1
r050,4,rep,2,R,m,B,I19,I16,1
r056,4,rep,2,R,m,B,I19,I16,1
r062,1,rep,3,R,m,X,I19,I16,0
r066,2,rep,2,R,m,B,I19,I16,1
r070,1,rep,3,R,m,X,I19,I16,1
r072,1,rep,3,R,m,B,I19,I16,0
r073,2,rep,2,R,m,B,I19,I16,0
r080,4,rep,2,R,m,B,I19,I16,1
p001,1,prolific,2,R,m,X,I19,I17,1
p006,2,prolific,3,R,m,X,I19,I17,1
p010,1,prolific,2,R,m,X,I19,I17,0
p012,4,prolific,3,R,m,B,I19,I17,1
p016,2,prolific,3,R,m,B,I19,I17,1
p025,4,prolific,2,R,m,B,I19,I17,1
p029,4,prolific,3,R,m,A,I19,I17,1
p030,1,prolific,2,R,m,X,I19,I17,0
p034,4,prolific,3,R,m,B,I19,I17,1
p036,4,prolific,2,R,m,B,I19,I17,1
p040,3,prolific,3,R,m,B,I19,I17,1
p043,1,prolific,2,R,m,X,I19,I17,1
p044,1,prolific,2,R,m,X,I19,I17,0
p048,1,prolific,3,R,m,X,I19,I17,1
p050,3,prolific,2,R,m,A,I19,I17,1
p052,4,prolific,3,R,m,B,I19,I17,1
p058,4,prolific,3,R,m,B,I19,I17,1
p059,3,prolific,3,R,m,B,I19,I17,1
p063,2,prolific,2,R,m,B,I19,I17,1
p064,4,prolific,2,R,m,X,I19,I17,1
p067,4,prolific,3,R,m,B,I19,I17,1
p076,1,prolific,2,R,m,X,I19,I17,0
p078,1,prolific,3,R,m,B,I19,I17,1
p082,2,prolific,2,R,m,X,I19,I17,1
p083,3,prolific,3,R,m,X,I19,I17,1
p084,2,prolific,2,R,m,A,I19,I17,1
p088,2,prolific,3,R,m,B,I19,I17,1
p091,4,prolific,2,R,m,X,I19,I17,1
p098,3,prolific,2,R,m,B,I19,I17,1
p099,1,prolific,3,R,m,X,I19,I17,0
p100,1,prolific,2,R,m,A,I19,I17,0
p104,3,prolific,3,R,m,B,I19,I17,1
p109,1,prolific,2,R,m,X,I19,I17,1
p111,4,prolific,2,R,m,B,I19,I17,1
p115,3,prolific,3,R,m,B,I19,I17,1
p117,2,prolific,2,R,m,B,I19,I17,1
p120,4,prolific,3,R,m,B,I19,I17,1
p124,3,prolific,3,R,m,A,I19,I17,1
p130,3,prolific,3,R,m,B,I19,I17,1
p131,1,prolific,2,R,m,X,I19,I17,1
p134,2,prolific,3,R,m,B,I19,I17,1
p137,2,prolific,2,R,m,B,I19,I17,1
p140,1,prolific,2,R,m,X,I19,I17,0
p146,3,prolific,2,R,m,X,I19,I17,1
p151,4,prolific,2,R,m,B,I19,I17,1
p153,1,prolific,3,R,m,B,I19,I17,1
p155,1,prolific,3,R,m,B,I19,I17,0
p157,1,prolific,2,R,m,X,I19,I17,1
r004,4,rep,2,R,m,X,I19,I17,1
r009,4,rep,2,R,m,B,I19,I17,0
r012,3,rep,3,R,m,B,I19,I17,1
r016,1,rep,3,R,m,X,I19,I17,0
r018,4,rep,2,R,m,B,I19,I17,1
r020,1,rep,3,R,m,B,I19,I17,1
r021,4,rep,2,R,m,B,I19,I17,1
r026,1,rep,3,R,m,X,I19,I17,0
r027,4,rep,2,R,m,B,I19,I17,1
r029,3,rep,3,R,m,B,I19,I17,1
r031,4,rep,2,R,m,B,I19,I17,1
r036,1,rep,3,R,m,X,I19,I17,0
r044,1,rep,3,R,m,X,I19,I17,0
r045,1,rep,3,R,m,X,I19,I17,0
r047,4,rep,2,R,m,B,I19,I17,1
r050,4,rep,2,R,m,B,I19,I17,1
r056,4,rep,2,R,m,B,I19,I17,1
r062,1,rep,3,R,m,X,I19,I17,0
r066,2,rep,2,R,m,B,I19,I17,1
r070,1,rep,3,R,m,X,I19,I17,1
r072,1,rep,3,R,m,B,I19,I17,0
r073,2,rep,2,R,m,B,I19,I17,0
r080,4,rep,2,R,m,B,I19,I17,1
p001,1,prolific,2,R,m,X,I19,I18,1
p006,2,prolific,3,R,m,X,I19,I18,1
p010,1,prolific,2,R,m,X,I19,I18,1
p012,4,prolific,3,R,m,B,I19,I18,1
p016,2,prolific,3,R,m,B,I19,I18,1
p025,4,prolific,2,R,m,B,I19,I18,1
p029,4,prolific,3,R,m,A,I19,I18,1
p030,1,prolific,2,R,m,X,I19,I18,1
p034,4,prolific,3,R,m,B,I19,I18,1
p036,4,prolific,2,R,m,B,I19,I18,1
p040,3,prolific,3,R,m,B,I19,I18,1
p043,1,prolific,2,R,m,X,I19,I18,1
p044,1,prolific,2,R,m,X,I19,I18,1
p048,1,prolific,3,R,m,X,I19,I18,1
p050,3,prolific,2,R,m,A,I19,I18,1
p052,4,prolific,3,R,m,B,I19,I18,1
p058,4,prolific,3,R,m,B,I19,I18,1
p059,3,prolific,3,R,m,B,I19,I18,1
p063,2,prolific,2,R,m,B,I19,I18,1
p064,4,prolific,2,R,m,X,I19,I18,1
p067,4,prolific,3,R,m,B,I19,I18,1
p076,1,prolific,2,R,m,X,I19,I18,1
p078,1,prolific,3,R,m,B,I19,I18,1
p082,2,prolific,2,R,m,X,I19,I18,1
p083,3,prolific,3,R,m,X,I19,I18,1
p084,2,prolific,2,R,m,A,I19,I18,0
p088,2,prolific,3,R,m,B,I19,I18,1
p091,4,prolific,2,R,m,X,I19,I18,1
p098,3,prolific,2,R,m,B,I19,I18,1
p099,1,prolific,3,R,m,X,I19,I18,1
p100,1,prolific,2,R,m,A,I19,I18,0
p104,3,prolific,3,R,m,B,I19,I18,1
p109,1,prolific,2,R,m,X,I19,I18,1
p111,4,prolific,2,R,m,B,I19,I18,1
p115,3,prolific,3,R,m,B,I19,I18,1
p117,2,prolific,2,R,m,B,I19,I18,1
p120,4,prolific,3,R,m,B,I19,I18,1
p124,3,prolific,3,R,m,A,I19,I18,1
p130,3,prolific,3,R,m,B,I19,I18,1
p131,1,prolific,2,R,m,X,I19,I18,1
p134,2,prolific,3,R,m,B,I19,I18,1
p137,2,prolific,2,R,m,B,I19,I18,1
p140,1,prolific,2,R,m,X,I19,I18,1
p146,3,prolific,2,R,m,X,I19,I18,1
p151,4,prolific,2,R,m,B,I19,I18,1
p153,1,prolific,3,R,m,B,I19,I18,1
p155,1,prolific,3,R,m,B,I19,I18,0
p157,1,prolific,2,R,m,X,I19,I18,1
r004,4,rep,2,R,m,X,I19,I18,1
r009,4,rep,2,R,m,B,I19,I18,0
r012,3,rep,3,R,m,B,I19,I18,1
r016,1,rep,3,R,m,X,I19,I18,1
r018,4,rep,2,R,m,B,I19,I18,1
r020,1,rep,3,R,m,B,I19,I18,1
r021,4,rep,2,R,m,B,I19,I18,1
r026,1,rep,3,R,m,X,I19,I18,1
r027,4,rep,2,R,m,B,I19,I18,1
r029,3,rep,3,R,m,B,I19,I18,1
r031,4,rep,2,R,m,B,I19,I18,1
r036,1,rep,3,R,m,X,I19,I18,1
r044,1,rep,3,R,m,X,I19,I18,1
r045,1,rep,3,R,m,X,I19,I18,1
r047,4,rep,2,R,m,B,I19,I18,1
r050,4,rep,2,R,m,B,I19,I18,1
r056,4,rep,2,R,m,B,I19,I18,1
r062,1,rep,3,R,m,X,I19,I18,1
r066,2,rep,2,R,m,B,I19,I18,1
r070,1,rep,3,R,m,X,I19,I18,1
r072,1,rep,3,R,m,B,I19,I18,0
r073,2,rep,2,R,m,B,I19,I18,0
r080,4,rep,2,R,m,B,I19,I18,1
p001,1,prolific,2,R,m,X,I19,I20,1
p006,2,prolific,3,R,m,X,I19,I20,1
p010,1,prolific,2,R,m,X,I19,I20,1
p012,4,prolific,3,R,m,B,I19,I20,1
p016,2,prolific,3,R,m,B,I19,I20,1
p025,4,prolific,2,R,m,B,I19,I20,1
p029,4,prolific,3,R,m,A,I19,I20,1
p030,1,prolific,2,R,m,X,I19,I20,1
p034,4,prolific,3,R,m,B,I19,I20,1
p036,4,prolific,2,R,m,B,I19,I20,1
p040,3,prolific,3,R,m,B,I19,I20,1
p043,1,prolific,2,R,m,X,I19,I20,1
p044,1,prolific,2,R,m,X,I19,I20,1
p048,1,prolific,3,R,m,X,I19,I20,1
p050,3,prolific,2,R,m,A,I19,I20,0
p052,4,prolific,3,R,m,B,I19,I20,1
p058,4,prolific,3,R,m,B,I19,I20,1
p059,3,prolific,3,R,m,B,I19,I20,1
p063,2,prolific,2,R,m,B,I19,I20,1
p064,4,prolific,2,R,m,X,I19,I20,1
p067,4,prolific,3,R,m,B,I19,I20,1
p076,1,prolific,2,R,m,X,I19,I20,1
p078,1,prolific,3,R,m,B,I19,I20,1
p082,2,prolific,2,R,m,X,I19,I20,1
p083,3,prolific,3,R,m,X,I19,I20,1
p084,2,prolific,2,R,m,A,I19,I20,0
p088,2,prolific,3,R,m,B,I19,I20,1
p091,4,prolific,2,R,m,X,I19,I20,1
p098,3,prolific,2,R,m,B,I19,I20,1
p099,1,prolific,3,R,m,X,I19,I20,1
p100,1,prolific,2,R,m,A,I19,I20,0
p104,3,prolific,3,R,m,B,I19,I20,1
p109,1,prolific,2,R,m,X,I19,I20,1
p111,4,prolific,2,R,m,B,I19,I20,1
p115,3,prolific,3,R,m,B,I19,I20,1
p117,2,prolific,2,R,m,B,I19,I20,1
p120,4,prolific,3,R,m,B,I19,I20,1
p124,3,prolific,3,R,m,A,I19,I20,1
p130,3,prolific,3,R,m,B,I19,I20,1
p131,1,prolific,2,R,m,X,I19,I20,1
p134,2,prolific,3,R,m,B,I19,I20,1
p137,2,prolific,2,R,m,B,I19,I20,1
p140,1,prolific,2,R,m,X,I19,I20,1
p146,3,prolific,2,R,m,X,I19,I20,1
p151,4,prolific,2,R,m,B,I19,I20,1
p153,1,prolific,3,R,m,B,I19,I20,1
p155,1,prolific,3,R,m,B,I19,I20,1
p157,1,prolific,2,R,m,X,I19,I20,1
r004,4,rep,2,R,m,X,I19,I20,1
r009,4,rep,2,R,m,B,I19,I20,1
r012,3,rep,3,R,m,B,I19,I20,1
r016,1,rep,3,R,m,X,I19,I20,1
r018,4,rep,2,R,m,B,I19,I20,1
r020,1,rep,3,R,m,B,I19,I20,1
r021,4,rep,2,R,m,B,I19,I20,1
r026,1,rep,3,R,m,X,I19,I20,1
r027,4,rep,2,R,m,B,I19,I20,1
r029,3,rep,3,R,m,B,I19,I20,1
r031,4,rep,2,R,m,B,I19,I20,1
r036,1,rep,3,R,m,X,I19,I20,1
r044,1,rep,3,R,m,X,I19,I20,1
r045,1,rep,3,R,m,X,I19,I20,1
r047,4,rep,2,R,m,B,I19,I20,1
r050,4,rep,2,R,m,B,I19,I20,1
r056,4,rep,2,R,m,B,I19,I20,1
r062,1,rep,3,R,m,X,I19,I20,1
r066,2,rep,2,R,m,B,I19,I20,1
r070,1,rep,3,R,m,X,I19,I20,1
r072,1,rep,3,R,m,B,I19,I20,0
r073,2,rep,2,R,m,B,I19,I20,0
r080,4,rep,2,R,m,B,I19,I20,1
p001,1,prolific,2,R,m,X,I19,I21,1
p006,2,prolific,3,R,m,X,I19,I21,0
p010,1,prolific,2,R,m,X,I19,I21,0
p012,4,prolific,3,R,m,B,I19,I21,1
p016,2,prolific,3,R,m,B,I19,I21,1
p025,4,prolific,2,R,m,B,I19,I21,1
p029,4,prolific,3,R,m,A,I19,I21,1
p030,1,prolific,2,R,m,X,I19,I21,1
p034,4,prolific,3,R,m,B,I19,I21,1
p036,4,prolific,2,R,m,B,I19,I21,1
p040,3,prolific,3,R,m,B,I19,I21,1
p043,1,prolific,2,R,m,X,I19,I21,1
p044,1,prolific,2,R,m,X,I19,I21,1
p048,1,prolific,3,R,m,X,I19,I21,1
p050,3,prolific,2,R,m,A,I19,I21,0
p052,4,prolific,3,R,m,B,I19,I21,1
p058,4,prolific,3,R,m,B,I19,I21,1
p059,3,prolific,3,R,m,B,I19,I21,1
p063,2,prolific,2,R,m,B,I19,I21,1
p064,4,prolific,2,R,m,X,I19,I21,1
p067,4,prolific,3,R,m,B,I19,I21,1
p076,1,prolific,2,R,m,X,I19,I21,1
p078,1,prolific,3,R,m,B,I19,I21,1
p082,2,prolific,2,R,m,X,I19,I21,1
p083,3,prolific,3,R,m,X,I19,I21,1
p084,2,prolific,2,R,m,A,I19,I21,0
p088,2,prolific,3,R,m,B,I19,I21,1
p091,4,prolific,2,R,m,X,I19,I21,1
p098,3,prolific,2,R,m,B,I19,I21,1
p099,1,prolific,3,R,m,X,I19,I21,1
p100,1,prolific,2,R,m,A,I19,I21,0
p104,3,prolific,3,R,m,B,I19,I21,1
p109,1,prolific,2,R,m,X,I19,I21,1
p111,4,prolific,2,R,m,B,I19,I21,1
p115,3,prolific,3,R,m,B,I19,I21,1
p117,2,prolific,2,R,m,B,I19,I21,1
p120,4,prolific,3,R,m,B,I19,I21,1
p124,3,prolific,3,R,m,A,I19,I21,1
p130,3,prolific,3,R,m,B,I19,I21,1
p131,1,prolific,2,R,m,X,I19,I21,1
p134,2,prolific,3,R,m,B,I19,I21,1
p137,2,prolific,2,R,m,B,I19,I21,1
p140,1,prolific,2,R,m,X,I19,I21,1
p146,3,prolific,2,R,m,X,I19,I21,1
p151,4,prolific,2,R,m,B,I19,I21,1
p153,1,prolific,3,R,m,B,I19,I21,1
p155,1,prolific,3,R,m,B,I19,I21,1
p157,1,prolific,2,R,m,X,I19,I21,1
r004,4,rep,2,R,m,X,I19,I21,1
r009,4,rep,2,R,m,B,I19,I21,0
r012,3,rep,3,R,m,B,I19,I21,1
r016,1,rep,3,R,m,X,I19,I21,0
r018,4,rep,2,R,m,B,I19,I21,1
r020,1,rep,3,R,m,B,I19,I21,1
r021,4,rep,2,R,m,B,I19,I21,1
r026,1,rep,3,R,m,X,I19,I21,1
r027,4,rep,2,R,m,B,I19,I21,1
r029,3,rep,3,R,m,B,I19,I21,1
r031,4,rep,2,R,m,B,I19,I21,1
r036,1,rep,3,R,m,X,I19,I21,1
r044,1,rep,3,R,m,X,I19,I21,1
r045,1,rep,3,R,m,X,I19,I21,0
r047,4,rep,2,R,m,B,I19,I21,1
r050,4,rep,2,R,m,B,I19,I21,1
r056,4,rep,2,R,m,B,I19,I21,1
r062,1,rep,3,R,m,X,I19,I21,0
r066,2,rep,2,R,m,B,I19,I21,1
r070,1,rep,3,R,m,X,I19,I21,1
r072,1,rep,3,R,m,B,I19,I21,0
r073,2,rep,2,R,m,B,I19,I21,0
r080,4,rep,2,R,m,B,I19,I21,1
p001,1,prolific,2,R,m,X,I19,I22,1
p006,2,prolific,3,R,m,X,I19,I22,0
p010,1,prolific,2,R,m,X,I19,I22,0
p012,4,prolific,3,R,m,B,I19,I22,1
p016,2,prolific,3,R,m,B,I19,I22,1
p025,4,prolific,2,R,m,B,I19,I22,1
p029,4,prolific,3,R,m,A,I19,I22,1
p030,1,prolific,2,R,m,X,I19,I22,0
p034,4,prolific,3,R,m,B,I19,I22,1
p036,4,prolific,2,R,m,B,I19,I22,1
p040,3,prolific,3,R,m,B,I19,I22,1
p043,1,prolific,2,R,m,X,I19,I22,1
p044,1,prolific,2,R,m,X,I19,I22,0
p048,1,prolific,3,R,m,X,I19,I22,1
p050,3,prolific,2,R,m,A,I19,I22,0
p052,4,prolific,3,R,m,B,I19,I22,1
p058,4,prolific,3,R,m,B,I19,I22,1
p059,3,prolific,3,R,m,B,I19,I22,1
p063,2,prolific,2,R,m,B,I19,I22,1
p064,4,prolific,2,R,m,X,I19,I22,1
p067,4,prolific,3,R,m,B,I19,I22,1
p076,1,prolific,2,R,m,X,I19,I22,0
p078,1,prolific,3,R,m,B,I19,I22,1
p082,2,prolific,2,R,m,X,I19,I22,1
p083,3,prolific,3,R,m,X,I19,I22,1
p084,2,prolific,2,R,m,A,I19,I22,1
p088,2,prolific,3,R,m,B,I19,I22,1
p091,4,prolific,2,R,m,X,I19,I22,1
p098,3,prolific,2,R,m,B,I19,I22,1
p099,1,prolific,3,R,m,X,I19,I22,0
p100,1,prolific,2,R,m,A,I19,I22,0
p104,3,prolific,3,R,m,B,I19,I22,1
p109,1,prolific,2,R,m,X,I19,I22,0
p111,4,prolific,2,R,m,B,I19,I22,1
p115,3,prolific,3,R,m,B,I19,I22,1
p117,2,prolific,2,R,m,B,I19,I22,1
p120,4,prolific,3,R,m,B,I19,I22,1
p124,3,prolific,3,R,m,A,I19,I22,1
p130,3,prolific,3,R,m,B,I19,I22,1
p131,1,prolific,2,R,m,X,I19,I22,1
p134,2,prolific,3,R,m,B,I19,I22,1
p137,2,prolific,2,R,m,B,I19,I22,1
p140,1,prolific,2,R,m,X,I19,I22,0
p146,3,prolific,2,R,m,X,I19,I22,1
p151,4,prolific,2,R,m,B,I19,I22,1
p153,1,prolific,3,R,m,B,I19,I22,1
p155,1,prolific,3,R,m,B,I19,I22,1
p157,1,prolific,2,R,m,X,I19,I22,1
r004,4,rep,2,R,m,X,I19,I22,0
r009,4,rep,2,R,m,B,I19,I22,1
r012,3,rep,3,R,m,B,I19,I22,1
r016,1,rep,3,R,m,X,I19,I22,0
r018,4,rep,2,R,m,B,I19,I22,1
r020,1,rep,3,R,m,B,I19,I22,1
r021,4,rep,2,R,m,B,I19,I22,1
r026,1,rep,3,R,m,X,I19,I22,0
r027,4,rep,2,R,m,B,I19,I22,1
r029,3,rep,3,R,m,B,I19,I22,1
r031,4,rep,2,R,m,B,I19,I22,1
r036,1,rep,3,R,m,X,I19,I22,0
r044,1,rep,3,R,m,X,I19,I22,0
r045,1,rep,3,R,m,X,I19,I22,0
r047,4,rep,2,R,m,B,I19,I22,1
r050,4,rep,2,R,m,B,I19,I22,1
r056,4,rep,2,R,m,B,I19,I22,1
r062,1,rep,3,R,m,X,I19,I22,0
r066,2,rep,2,R,m,B,I19,I22,1
r070,1,rep,3,R,m,X,I19,I22,0
r072,1,rep,3,R,m,B,I19,I22,1
r073,2,rep,2,R,m,B,I19,I22,1
r080,4,rep,2,R,m,B,I19,I22,1
p001,1,prolific,2,R,m,X,I19,I23,0
p006,2,prolific,3,R,m,X,I19,I23,0
p010,1,prolific,2,R,m,X,I19,I23,0
p012,4,prolific,3,R,m,B,I19,I23,1
p016,2,prolific,3,R,m,B,I19,I23,1
p025,4,prolific,2,R,m,B,I19,I23,1
p029,4,prolific,3,R,m,A,I19,I23,1
p030,1,prolific,2,R,m,X,I19,I23,0
p034,4,prolific,3,R,m,B,I19,I23,1
p036,4,prolific,2,R,m,B,I19,I23,1
p040,3,prolific,3,R,m,B,I19,I23,1
p043,1,prolific,2,R,m,X,I19,I23,0
p044,1,prolific,2,R,m,X,I19,I23,0
p048,1,prolific,3,R,m,X,I19,I23,0
p050,3,prolific,2,R,m,A,I19,I23,0
p052,4,prolific,3,R,m,B,I19,I23,1
p058,4,prolific,3,R,m,B,I19,I23,1
p059,3,prolific,3,R,m,B,I19,I23,1
p063,2,prolific,2,R,m,B,I19,I23,1
p064,4,prolific,2,R,m,X,I19,I23,0
p067,4,prolific,3,R,m,B,I19,I23,1
p076,1,prolific,2,R,m,X,I19,I23,0
p078,1,prolific,3,R,m,B,I19,I23,1
p082,2,prolific,2,R,m,X,I19,I23,1
p083,3,prolific,3,R,m,X,I19,I23,0
p084,2,prolific,2,R,m,A,I19,I23,1
p088,2,prolific,3,R,m,B,I19,I23,1
p091,4,prolific,2,R,m,X,I19,I23,0
p098,3,prolific,2,R,m,B,I19,I23,1
p099,1,prolific,3,R,m,X,I19,I23,0
p100,1,prolific,2,R,m,A,I19,I23,0
p104,3,prolific,3,R,m,B,I19,I23,1
p109,1,prolific,2,R,m,X,I19,I23,0
p111,4,prolific,2,R,m,B,I19,I23,1
p115,3,prolific,3,R,m,B,I19,I23,1
p117,2,prolific,2,R,m,B,I19,I23,1
p120,4,prolific,3,R,m,B,I19,I23,1
p124,3,prolific,3,R,m,A,I19,I23,1
p130,3,prolific,3,R,m,B,I19,I23,1
p131,1,prolific,2,R,m,X,I19,I23,1
p134,2,prolific,3,R,m,B,I19,I23,1
p137,2,prolific,2,R,m,B,I19,I23,1
p140,1,prolific,2,R,m,X,I19,I23,0
p146,3,prolific,2,R,m,X,I19,I23,1
p151,4,prolific,2,R,m,B,I19,I23,1
p153,1,prolific,3,R,m,B,I19,I23,1
p155,1,prolific,3,R,m,B,I19,I23,1
p157,1,prolific,2,R,m,X,I19,I23,0
r004,4,rep,2,R,m,X,I19,I23,0
r009,4,rep,2,R,m,B,I19,I23,1
r012,3,rep,3,R,m,B,I19,I23,1
r016,1,rep,3,R,m,X,I19,I23,0
r018,4,rep,2,R,m,B,I19,I23,1
r020,1,rep,3,R,m,B,I19,I23,1
r021,4,rep,2,R,m,B,I19,I23,1
r026,1,rep,3,R,m,X,I19,I23,0
r027,4,rep,2,R,m,B,I19,I23,1
r029,3,rep,3,R,m,B,I19,I23,1
r031,4,rep,2,R,m,B,I19,I23,1
r036,1,rep,3,R,m,X,I19,I23,0
r044,1,rep,3,R,m,X,I19,I23,0
r045,1,rep,3,R,m,X,I19,I23,0
r047,4,rep,2,R,m,B,I19,I23,1
r050,4,rep,2,R,m,B,I19,I23,1
r056,4,rep,2,R,m,B,I19,I23,1
r062,1,rep,3,R,m,X,I19,I23,0
r066,2,rep,2,R,m,B,I19,I23,1
r070,1,rep,3,R,m,X,I19,I23,0
r072,1,rep,3,R,m,B,I19,I23,0
r073,2,rep,2,R,m,B,I19,I23,1
r080,4,rep,2,R,m,B,I19,I23,1
p003,3,prolific,3,R,b,B,I23,I15,1
p004,2,prolific,2,R,b,B,I23,I15,1
p011,2,prolific,2,R,b,B,I23,I15,1
p013,3,prolific,3,R,b,B,I23,I15,0
p014,3,prolific,2,R,b,X,I23,I15,1
p017,4,prolific,3,R,b,B,I23,I15,1
p021,4,prolific,3,R,b,B,I23,I15,0
p028,4,prolific,2,R,b,B,I23,I15,1
p032,3,prolific,2,R,b,B,I23,I15,0
p033,4,prolific,3,R,b,B,I23,I15,1
p037,4,prolific,3,R,b,B,I23,I15,1
p038,1,prolific,2,R,b,B,I23,I15,0
p042,4,prolific,3,R,b,B,I23,I15,1
p049,4,prolific,3,R,b,B,I23,I15,1
p051,2,prolific,2,R,b,B,I23,I15,1
p054,4,prolific,3,R,b,B,I23,I15,1
p057,4,prolific,2,R,b,B,I23,I15,1
p066,4,prolific,3,R,b,B,I23,I15,1
p068,3,prolific,2,R,b,B,I23,I15,0
p070,4,prolific,2,R,b,B,I23,I15,1
p074,1,prolific,2,R,b,B,I23,I15,0
p075,1,prolific,3,R,b,X,I23,I15,0
p085,3,prolific,3,R,b,X,I23,I15,1
p086,3,prolific,2,R,b,B,I23,I15,1
p090,4,prolific,3,R,b,B,I23,I15,1
p092,3,prolific,2,R,b,B,I23,I15,1
p096,1,prolific,2,R,b,B,I23,I15,0
p097,4,prolific,3,R,b,B,I23,I15,1
p101,4,prolific,2,R,b,B,I23,I15,1
p102,4,prolific,3,R,b,B,I23,I15,1
p106,2,prolific,3,R,b,B,I23,I15,1
p107,3,prolific,2,R,b,B,I23,I15,0
p113,3,prolific,2,R,b,B,I23,I15,0
p118,3,prolific,2,R,b,B,I23,I15,0
p121,3,prolific,2,R,b,B,I23,I15,1
p126,4,prolific,2,R,b,B,I23,I15,1
p127,1,prolific,3,R,b,B,I23,I15,1
p132,3,prolific,3,R,b,B,I23,I15,1
p133,2,prolific,2,R,b,B,I23,I15,1
p138,3,prolific,3,R,b,B,I23,I15,1
p139,3,prolific,2,R,b,B,I23,I15,1
p142,4,prolific,3,R,b,B,I23,I15,1
p143,4,prolific,2,R,b,B,I23,I15,1
p147,3,prolific,3,R,b,B,I23,I15,0
p148,4,prolific,2,R,b,B,I23,I15,1
p152,1,prolific,2,R,b,B,I23,I15,1
r001,1,rep,3,R,b,B,I23,I15,0
r002,1,rep,3,R,b,B,I23,I15,0
r003,1,rep,3,R,b,B,I23,I15,1
r005,1,rep,3,R,b,B,I23,I15,0
r006,4,rep,2,R,b,B,I23,I15,1
r010,3,rep,3,R,b,B,I23,I15,0
r011,3,rep,3,R,b,B,I23,I15,0
r013,4,rep,2,R,b,B,I23,I15,1
r023,1,rep,3,R,b,B,I23,I15,0
r024,4,rep,2,R,b,B,I23,I15,1
r028,1,rep,3,R,b,B,I23,I15,0
r030,4,rep,2,R,b,B,I23,I15,1
r033,4,rep,2,R,b,B,I23,I15,1
r034,1,rep,3,R,b,B,I23,I15,0
r038,4,rep,3,R,b,B,I23,I15,1
r040,1,rep,2,R,b,A,I23,I15,0
r043,3,rep,3,R,b,B,I23,I15,0
r052,1,rep,3,R,b,B,I23,I15,1
r055,1,rep,3,R,b,B,I23,I15,0
r059,1,rep,3,R,b,B,I23,I15,0
r060,2,rep,2,R,b,B,I23,I15,1
r065,4,rep,2,R,b,B,I23,I15,1
r068,1,rep,3,R,b,B,I23,I15,0
r069,4,rep,2,R,b,B,I23,I15,1
r071,4,rep,2,R,b,B,I23,I15,0
r075,1,rep,3,R,b,B,I23,I15,0
p003,3,prolific,3,R,b,B,I23,I16,1
p004,2,prolific,2,R,b,B,I23,I16,1
p011,2,prolific,2,R,b,B,I23,I16,1
p013,3,prolific,3,R,b,B,I23,I16,0
p014,3,prolific,2,R,b,X,I23,I16,1
p017,4,prolific,3,R,b,B,I23,I16,1
p021,4,prolific,3,R,b,B,I23,I16,0
p028,4,prolific,2,R,b,B,I23,I16,1
p032,3,prolific,2,R,b,B,I23,I16,1
p033,4,prolific,3,R,b,B,I23,I16,1
p037,4,prolific,3,R,b,B,I23,I16,1
p038,1,prolific,2,R,b,B,I23,I16,0
